TeamId,TeamName,SubmissionDate,Score
5176397,ertanb,"2020-06-28 11:35:48",0.79619
5179664,"MANISH SHARMA","2020-06-28 12:38:52",0.59791
5135391,"Sena Baskan","2020-06-28 12:51:53",0.56297
5171425,"Martin Bayly","2020-06-28 12:55:28",0.00000
5171425,"Martin Bayly","2020-06-28 13:02:26",0.73889
5172579,AyushKhandelwal,"2020-06-28 13:09:14",0.78026
5170682,"Minh Tâm","2020-06-28 14:15:02",0.81336
5179387,"Vaibhav Sharma","2020-06-28 14:30:15",0.52436
5176588,program_MASTER,"2020-06-28 14:56:42",0.64664
5110012,PercyChien,"2020-06-28 15:49:06",0.82500
5180589,"marion silver","2020-06-28 15:58:03",0.57033
5179387,"Vaibhav Sharma","2020-06-28 16:57:41",0.53968
4425732,KaggleNerds,"2020-06-28 17:18:39",0.76831
4439967,IdoZeh,"2020-06-28 17:30:15",0.57033
4439967,IdoZeh,"2020-06-28 18:17:48",0.74195
5135391,"Sena Baskan","2020-06-29 00:40:28",0.79650
5142667,ABCDE,"2020-06-29 02:32:49",0.83665
5162456,"anirban sarkar","2020-06-29 04:22:43",0.80263
4540457,"Priya Malpure","2020-06-29 05:28:06",0.79313
4540457,"Priya Malpure","2020-06-29 06:04:13",0.81274
5180884,Sergey,"2020-06-29 06:24:40",0.78057
5180884,Sergey,"2020-06-29 06:57:43",0.79344
4999742,"Henry #3","2020-06-29 07:22:12",0.78363
5182985,"Shakthi Seelan","2020-06-29 07:48:39",0.78118
5180884,Sergey,"2020-06-29 07:58:16",0.79834
5183055,Arthurelans,"2020-06-29 08:37:34",0.78057
5170682,"Minh Tâm","2020-06-29 09:04:36",0.83144
5150956,marijndew,"2020-06-29 09:29:45",0.79957
5143458,"Varun Gupta","2020-06-29 09:45:24",0.79619
4529516,"Sanket Jadhav","2020-06-29 09:51:59",0.79313
5143458,"Varun Gupta","2020-06-29 09:58:45",0.80079
5183690,pilar,"2020-06-29 10:58:26",0.78087
5153352,"Naman Sood","2020-06-29 11:02:35",0.79252
5153352,"Naman Sood","2020-06-29 11:41:54",0.79466
5176049,"Mahesh Kumar M R","2020-06-29 11:42:58",0.78823
5176049,"Mahesh Kumar M R","2020-06-29 12:04:52",0.80049
4776456,"Falco Winkler","2020-06-29 12:13:12",0.55255
5184247,"Akash G","2020-06-29 12:16:08",1.00000
5153352,"Naman Sood","2020-06-29 12:37:05",0.84768
5183533,"Shrey Gupta","2020-06-29 12:48:35",0.78884
4776456,"Falco Winkler","2020-06-29 12:50:42",0.56297
5124941,braddy,"2020-06-29 13:41:41",0.81642
5183533,"Shrey Gupta","2020-06-29 14:16:28",0.80600
4711435,"lee Xiang","2020-06-29 14:28:39",0.80937
4776456,"Falco Winkler","2020-06-29 14:30:01",0.57278
5171425,"Martin Bayly","2020-06-29 15:13:18",0.74042
5180893,"Chris Wang","2020-06-29 15:37:58",0.79834
5185263,"Joaquin Alonso Silva Bidart","2020-06-29 15:46:12",0.73398
5185263,"Joaquin Alonso Silva Bidart","2020-06-29 17:04:01",0.83512
5155398,"Shubham Kumar #4","2020-06-29 17:21:19",0.78547
5185419,"R. Harini","2020-06-29 17:25:13",0.76831
5108541,"Shirish Sharma","2020-06-29 17:31:21",0.81918
4186868,Datastic,"2020-06-29 17:32:31",0.79466
5024720,Oribein,"2020-06-29 18:10:51",0.81305
5108541,"Shirish Sharma","2020-06-29 18:32:12",0.82899
5184614,"Sahil Saxena","2020-06-29 18:42:53",0.52436
5185083,"Mikael Backlund ","2020-06-29 18:43:19",0.80049
5184614,"Sahil Saxena","2020-06-29 18:50:26",0.54980
5184614,"Sahil Saxena","2020-06-29 18:51:43",0.57033
5184614,"Sahil Saxena","2020-06-29 18:59:04",0.67054
4815781,"Grupo 1 - King Data","2020-06-29 20:32:29",0.69721
5186058,"Ranabir Dey","2020-06-29 20:32:39",0.79834
4392162,"Joan Anastasia Nwatu","2020-06-29 20:52:33",0.80631
5143464,"Siddharth Porwal","2020-06-29 21:30:00",0.80692
4339999,"Manuel Romero","2020-06-29 22:09:41",0.76800
5185861,"Atishay Jain","2020-06-29 22:23:48",0.57033
4375000,EdAb,"2020-06-29 22:48:03",0.78792
4290372,"Kohei TANAKA","2020-06-29 22:48:05",0.79405
4339999,"Manuel Romero","2020-06-29 23:10:55",0.83174
4290372,"Kohei TANAKA","2020-06-29 23:45:57",0.81060
4290372,"Kohei TANAKA","2020-06-30 00:06:11",0.81642
5186610,DataExplorer,"2020-06-30 00:27:13",0.78057
5177484,"Prabhat  Singh","2020-06-30 00:36:58",0.79957
4842684,"The Datalorian","2020-06-30 00:39:40",0.72203
5182157,MuhammadAlMahdi,"2020-06-30 02:23:08",0.77260
5187103,lstnr1,"2020-06-30 03:33:59",0.79773
4842684,"The Datalorian","2020-06-30 03:36:35",0.74348
5186679,kisehyun,"2020-06-30 04:47:07",0.79681
5183533,"Shrey Gupta","2020-06-30 06:39:16",0.81091
5184614,"Sahil Saxena","2020-06-30 06:50:43",0.83665
5183533,"Shrey Gupta","2020-06-30 07:04:24",0.81121
5183533,"Shrey Gupta","2020-06-30 08:00:20",0.81182
5131633,"Sai Chakradhar I","2020-06-30 08:03:59",0.74992
5170165,Ace29,"2020-06-30 08:23:37",0.00000
5131633,"Sai Chakradhar I","2020-06-30 08:24:35",0.78547
5131633,"Sai Chakradhar I","2020-06-30 08:29:21",0.79313
5170165,Ace29,"2020-06-30 08:44:31",0.76585
5184768,"Onur Akköse","2020-06-30 09:19:04",0.79190
5183533,"Shrey Gupta","2020-06-30 09:29:31",0.81703
5084444,"Shiv Anirudh","2020-06-30 10:02:09",0.79037
5070378,BetterMe1024,"2020-06-30 10:03:56",0.78118
5154779,"Harish Vadlamani","2020-06-30 11:13:05",0.84033
5186564,Ryosuke.Y,"2020-06-30 11:46:04",0.78179
4243792,"Ali T","2020-06-30 11:58:41",0.81305
4243792,"Ali T","2020-06-30 12:00:41",0.83542
4885322,"Milan Kandwal","2020-06-30 12:13:22",0.47870
5117326,"Christoph Breitner","2020-06-30 12:41:39",0.81795
5117326,"Christoph Breitner","2020-06-30 12:44:23",0.82378
4994005,yooney,"2020-06-30 12:50:51",0.00000
4994005,yooney,"2020-06-30 12:53:32",0.77198
4994005,yooney,"2020-06-30 13:02:09",0.77873
5038188,"Daria Rychkova","2020-06-30 13:36:50",0.79834
5188659,Eleonora,"2020-06-30 13:45:47",0.68004
5176169,"adhiraj seth","2020-06-30 14:04:43",0.57033
5187214,"Aditya Ranjan","2020-06-30 14:29:36",0.55899
4276849,"Kunal Sawant","2020-06-30 14:49:18",0.81182
5187214,"Aditya Ranjan","2020-06-30 15:18:57",0.80692
4885322,"Milan Kandwal","2020-06-30 15:48:18",0.60833
5024720,Oribein,"2020-06-30 16:02:24",0.81581
4619821,shubham,"2020-06-30 16:07:44",0.57033
5189703,megh_sat,"2020-06-30 16:29:05",0.79221
5184573,"Rafael de Paulo Dias","2020-06-30 16:51:18",0.72755
5134247,"Ciano Saraiva","2020-06-30 17:26:32",0.79895
4776456,"Falco Winkler","2020-06-30 20:07:36",0.58167
5192036,"Long NG","2020-06-30 21:16:44",0.78087
5103965,"Hamiz Ahmed","2020-06-30 22:03:31",0.83358
5038188,"Daria Rychkova","2020-07-01 02:32:22",0.80845
4747182,"Barbijo de Uranio","2020-07-01 05:10:30",0.57033
5171425,"Martin Bayly","2020-07-01 05:27:10",0.74103
5193667,"Sainath Krothapalli","2020-07-01 06:33:46",0.56665
5185419,"R. Harini","2020-07-01 06:40:10",0.78179
4747182,"Barbijo de Uranio","2020-07-01 06:54:41",0.66196
4776456,"Falco Winkler","2020-07-01 06:57:41",0.78915
5194537,"Yagneshwaran B","2020-07-01 07:58:08",0.78118
5194536,"Sam Naveen","2020-07-01 07:58:09",0.78118
5064914,Adam.Hsu,"2020-07-01 08:07:47",0.76831
5193505,"Sambit Mukherjee","2020-07-01 09:29:29",0.74593
5193505,"Sambit Mukherjee","2020-07-01 09:47:45",0.74655
5173968,"Hoang Hai Phan","2020-07-01 09:49:41",0.78761
5190824,Klugnough,"2020-07-01 10:01:45",0.53631
5173968,"Hoang Hai Phan","2020-07-01 10:08:03",0.79007
5064914,Adam.Hsu,"2020-07-01 10:43:40",0.82653
4994003,EunjuJeong,"2020-07-01 10:59:29",0.79957
4994003,EunjuJeong,"2020-07-01 11:02:17",0.81857
5163805,pupilshuo,"2020-07-01 11:30:27",0.80355
4619821,shubham,"2020-07-01 11:32:54",0.63407
5189703,megh_sat,"2020-07-01 11:44:33",0.80508
5182509,"Maximin Joshua","2020-07-01 11:47:33",0.47716
5189497,"Hocine Tedjani","2020-07-01 12:50:53",0.79681
5176049,"Mahesh Kumar M R","2020-07-01 13:01:21",0.80263
5196125,ddYY,"2020-07-01 14:15:16",0.78179
5195591,Tarit@21,"2020-07-01 14:27:47",0.81612
4902698,"François de Ryckel","2020-07-01 14:34:09",0.81673
4965519,IMMS_JHK&GSK,"2020-07-01 14:56:27",0.82010
5135782,Hustlers09,"2020-07-01 15:12:16",0.77382
5193484,Suryanarayanan98,"2020-07-01 15:37:20",0.83021
4962915,AnkitSingh21,"2020-07-01 17:04:01",0.81029
5193469,lucasAlvarenga,"2020-07-01 18:01:47",0.00000
5193469,lucasAlvarenga,"2020-07-01 18:08:40",0.79221
5170552,"Nick Taylor","2020-07-01 18:15:17",0.78057
4178722,"Rohit Gadhwar","2020-07-01 18:50:18",0.75513
4178722,"Rohit Gadhwar","2020-07-01 19:31:33",0.83941
4425732,KaggleNerds,"2020-07-01 19:36:58",0.77658
5104425,"Ramkrishan Sahu","2020-07-01 19:54:49",0.78945
4425732,KaggleNerds,"2020-07-01 20:05:37",0.78240
5177174,"Abhisek Kumar","2020-07-01 20:16:55",0.50904
5177174,"Abhisek Kumar","2020-07-01 20:19:12",0.56236
5168357,"Chi Zhang","2020-07-01 21:07:27",0.00000
5035628,"Vadim Belov","2020-07-01 22:22:42",0.74593
5224137,"Grupo 13","2020-07-01 22:29:45",0.77413
5111492,AlexandrBv,"2020-07-01 23:50:08",0.73429
5034186,cmanning,"2020-07-01 23:59:40",0.83665
5198765,"R M","2020-07-02 00:29:09",1.00000
5186679,kisehyun,"2020-07-02 01:01:12",0.81397
4275049,"Yu Wang111","2020-07-02 01:09:51",0.59883
5186679,kisehyun,"2020-07-02 01:31:58",0.82562
5173811,"lee jung hoon","2020-07-02 01:52:46",0.02355
5183729,带蓝子,"2020-07-02 02:59:03",0.79711
4962915,AnkitSingh21,"2020-07-02 03:42:53",0.81550
4439989,GBGB,"2020-07-02 03:46:27",0.81703
5112434,"dr Chen","2020-07-02 03:58:38",1.00000
5193628,"jaehahk lee","2020-07-02 04:05:36",0.78057
5193505,"Sambit Mukherjee","2020-07-02 04:15:59",0.78945
5195792,mcnayana,"2020-07-02 04:32:13",0.78087
5148430,SuyeonB,"2020-07-02 05:08:46",0.81489
5163136,Mitten,"2020-07-02 05:37:13",0.81918
5193667,"Sainath Krothapalli","2020-07-02 06:23:55",0.79619
5199892,"M K V Kishore","2020-07-02 06:24:33",0.78148
5173811,"lee jung hoon","2020-07-02 06:54:15",0.76402
4335889,"Anisha Mariam Samuel","2020-07-02 07:30:07",0.78148
5160047,"Daniel Díez Mallo","2020-07-02 08:35:07",0.79895
5195147,"Jaideep Misra","2020-07-02 09:01:42",0.77536
5195147,"Jaideep Misra","2020-07-02 09:03:56",0.77873
5176049,"Mahesh Kumar M R","2020-07-02 09:09:43",0.80508
5188955,"Grigoriy Safyanov","2020-07-02 09:17:58",0.78179
5188955,"Grigoriy Safyanov","2020-07-02 09:32:44",0.78240
4444236,"Sarvesh Suresh","2020-07-02 09:36:11",0.77536
5188955,"Grigoriy Safyanov","2020-07-02 10:08:39",0.78639
5195147,"Jaideep Misra","2020-07-02 10:13:25",0.79466
5195147,"Jaideep Misra","2020-07-02 10:20:05",0.80539
5184573,"Rafael de Paulo Dias","2020-07-02 11:14:42",0.76647
5194158,zhangmingyang1,"2020-07-02 11:32:08",0.83052
5201204,"Tiago Dias","2020-07-02 12:02:06",0.77750
5128954,Osamaaaa,"2020-07-02 12:14:02",0.83328
5197357,adarshS23,"2020-07-02 12:50:07",0.75727
5201293,NickHobbs,"2020-07-02 12:57:20",0.79619
5160047,"Daniel Díez Mallo","2020-07-02 14:19:21",0.80140
5188955,"Grigoriy Safyanov","2020-07-02 14:27:41",0.78945
5196125,ddYY,"2020-07-02 14:31:52",0.83879
5202212,"Soumyadip Sarkar","2020-07-02 14:41:23",0.79313
5202320,"Maksim Bahdanchyk","2020-07-02 15:51:32",0.76371
5202320,"Maksim Bahdanchyk","2020-07-02 16:02:34",0.77229
5202320,"Maksim Bahdanchyk","2020-07-02 16:09:28",0.78271
4183885,shashi,"2020-07-02 16:14:42",0.00000
4962915,AnkitSingh21,"2020-07-02 16:34:54",0.84063
5161086,v.defour,"2020-07-02 17:22:42",0.50628
5161086,v.defour,"2020-07-02 17:23:34",0.51731
4529516,"Sanket Jadhav","2020-07-02 17:23:55",0.79374
4529516,"Sanket Jadhav","2020-07-02 17:26:17",0.79466
4529516,"Sanket Jadhav","2020-07-02 17:27:57",0.79865
4284208,Born1114,"2020-07-02 17:38:15",1.00000
5197491,"Tony Hung","2020-07-02 17:41:30",0.79405
5197491,"Tony Hung","2020-07-02 17:55:00",0.80140
5202236,TNOT,"2020-07-02 18:04:49",0.78945
4829228,Wisdom,"2020-07-02 19:00:18",0.68342
5161086,v.defour,"2020-07-02 19:12:38",0.78945
5193508,Graeme,"2020-07-02 19:46:49",0.78057
5201402,"Praatibh Surana","2020-07-02 20:36:00",0.76279
5111492,AlexandrBv,"2020-07-02 21:30:30",0.80110
5201569,samsu,"2020-07-02 21:30:41",0.83787
5203439,"Emirhan İlhan","2020-07-02 21:47:41",0.78026
5193003,"Gabriel Pilão","2020-07-02 22:07:09",0.78761
5168841,"Sabir Makhlouf","2020-07-02 22:40:13",0.56910
5111492,AlexandrBv,"2020-07-02 23:10:20",0.80355
4823972,"Alpha Zero","2020-07-02 23:31:26",0.71927
4235605,"Mateus P. Garcia","2020-07-02 23:32:06",0.84186
4849779,DatUs,"2020-07-02 23:57:00",0.65767
4849779,DatUs,"2020-07-03 00:05:20",0.65920
4849779,DatUs,"2020-07-03 00:29:09",0.67054
5062288,kato-mash,"2020-07-03 00:50:20",0.78332
4849779,DatUs,"2020-07-03 00:50:42",0.68127
5062288,kato-mash,"2020-07-03 00:57:19",0.79497
4747182,"Barbijo de Uranio","2020-07-03 03:22:06",0.68648
4747182,"Barbijo de Uranio","2020-07-03 04:17:27",0.77413
5201547,"Deepak Kamboj","2020-07-03 04:37:04",0.81581
4752814,"El tio del marido de Pampita","2020-07-03 05:48:24",0.76432
5199659,"Kshtij Roy","2020-07-03 06:06:18",0.79282
5194417,mmmm2019,"2020-07-03 09:16:41",0.78179
5163136,Mitten,"2020-07-03 09:21:50",0.85136
5201402,"Praatibh Surana","2020-07-03 09:38:34",0.77260
5201402,"Praatibh Surana","2020-07-03 10:05:00",0.78700
4829228,Wisdom,"2020-07-03 10:51:56",0.76769
5203439,"Emirhan İlhan","2020-07-03 12:10:17",0.80661
5202320,"Maksim Bahdanchyk","2020-07-03 12:16:11",0.79436
5049411,"Rahul Bana","2020-07-03 12:31:32",0.78608
5199671,FoggyFoil5398,"2020-07-03 13:43:00",0.82868
5205654,date-science-f,"2020-07-03 14:37:04",0.78240
5203477,"Jake Lancaster","2020-07-03 14:55:24",0.53202
4193612,かぐる部,"2020-07-03 15:01:18",0.83236
5183729,带蓝子,"2020-07-03 15:51:33",0.80447
5124197,"NLP Noobs","2020-07-03 17:39:24",0.82408
5208111,"Sundaram Dubey","2020-07-03 18:50:01",0.81029
5204874,"Braddy He","2020-07-03 19:54:38",0.51302
5204874,"Braddy He","2020-07-03 20:09:17",0.51394
5208548,iamSam5,"2020-07-03 20:59:12",0.57033
5208327,"Tommy Kay","2020-07-03 21:15:06",0.54367
5192266,"Avery Zhang","2020-07-03 21:26:12",0.77627
5206541,"Jainendra Kumar","2020-07-04 02:04:40",0.57891
5193469,lucasAlvarenga,"2020-07-04 02:11:06",0.79252
5208797,"Anthony Preza","2020-07-04 02:12:14",0.70456
5173630,bz7sb7,"2020-07-04 02:23:17",0.80140
5206541,"Jainendra Kumar","2020-07-04 02:30:54",0.58044
5208797,"Anthony Preza","2020-07-04 02:49:12",0.78639
5208934,jverce,"2020-07-04 03:34:04",0.78026
5108541,"Shirish Sharma","2020-07-04 04:13:30",0.83328
5108541,"Shirish Sharma","2020-07-04 04:41:06",0.83665
5188363,"Prateek Maheshwari","2020-07-04 05:39:38",0.79252
5210240,"Yasushi satoh","2020-07-04 06:04:56",0.69843
5015297,"Rakesh Kakati","2020-07-04 06:10:54",0.83174
5108541,"Shirish Sharma","2020-07-04 06:35:59",0.83787
4529516,"Sanket Jadhav","2020-07-04 06:43:13",0.79895
5204874,"Braddy He","2020-07-04 06:48:27",0.51762
5182509,"Maximin Joshua","2020-07-04 06:57:17",0.57738
5204874,"Braddy He","2020-07-04 07:00:40",0.83757
5210944,MalavikaRavindra,"2020-07-04 07:17:57",1.00000
5207169,"Danish khursheed","2020-07-04 08:12:19",0.76861
5188363,"Prateek Maheshwari","2020-07-04 10:41:32",1.00000
4212043,"Rohit Ranjan","2020-07-04 11:02:12",0.71927
5201090,"Abhishek kumar","2020-07-04 11:54:29",0.78731
5208314,"Krishna Srikar Durbha","2020-07-04 13:09:31",0.00000
4442105,"Chetan Ambi","2020-07-04 13:24:50",0.00000
5199843,amanjha8,"2020-07-04 13:33:57",0.67330
5208314,"Krishna Srikar Durbha","2020-07-04 13:40:56",0.72540
5182187,"Bunny Tang","2020-07-04 14:25:01",0.78240
5180431,"Raj Nath Patel","2020-07-04 14:48:25",0.82776
4841870,"Gautam Vadisala","2020-07-04 14:55:33",0.83389
5175452,"Petrov Artem","2020-07-04 15:15:10",0.79436
5207169,"Danish khursheed","2020-07-04 15:41:21",0.78669
5180589,"marion silver","2020-07-04 16:12:15",0.78057
5188659,Eleonora,"2020-07-04 16:34:32",0.78731
5197782,khimakireeti,"2020-07-04 17:50:07",0.74777
5197782,khimakireeti,"2020-07-04 17:54:27",0.77260
5197782,khimakireeti,"2020-07-04 18:03:18",0.77658
4747182,"Barbijo de Uranio","2020-07-04 18:08:42",0.77873
4814538,"Superficial Intelligence","2020-07-04 18:23:02",0.75513
4814538,"Superficial Intelligence","2020-07-04 19:11:38",0.77229
5181001,Tanmay,"2020-07-04 19:24:20",0.78792
5181001,Tanmay,"2020-07-04 20:26:47",0.78884
5181001,Tanmay,"2020-07-04 20:36:26",0.78976
4796378,"Unidos por los datos","2020-07-04 20:39:46",0.53417
5181001,Tanmay,"2020-07-04 20:42:50",0.79007
5214725,"Tanmay Laud","2020-07-04 20:52:10",0.78792
4796395,"Lucio López Lecube","2020-07-04 21:26:24",0.64296
4796395,"Lucio López Lecube","2020-07-04 21:26:35",0.66779
4796395,"Lucio López Lecube","2020-07-04 21:26:52",0.66840
4274865,Harshit,"2020-07-04 21:33:42",0.77597
4747182,"Barbijo de Uranio","2020-07-04 21:41:27",0.79190
4814538,"Superficial Intelligence","2020-07-04 21:49:41",0.79589
4860896,AlejandraToscano,"2020-07-04 22:04:18",0.64664
4809593,"Grupo 33 - DataTravellers","2020-07-04 22:39:18",0.71008
5186610,DataExplorer,"2020-07-04 22:53:43",0.84247
4796484,COVIgData-19,"2020-07-04 23:20:19",0.75543
5155919,JesusLiebanaLosada,"2020-07-05 00:08:54",0.00000
5155919,JesusLiebanaLosada,"2020-07-05 00:25:39",0.78363
4846289,"Ignacio Ibarra #2","2020-07-05 01:27:11",0.72234
4796378,"Unidos por los datos","2020-07-05 03:53:24",0.63040
5182187,"Bunny Tang","2020-07-05 04:38:58",0.79558
4364307,DA-IICTians,"2020-07-05 05:19:23",0.76034
5182187,"Bunny Tang","2020-07-05 06:27:35",0.80018
5197782,khimakireeti,"2020-07-05 06:45:18",0.78853
5215125,"Maxence Lemercier","2020-07-05 06:58:31",0.77413
4212043,"Rohit Ranjan","2020-07-05 07:13:46",0.78240
5213307,"Yooyle A","2020-07-05 07:14:36",0.00000
5215125,"Maxence Lemercier","2020-07-05 07:28:01",0.79773
4406837,Leblanc,"2020-07-05 07:38:15",0.84707
5197782,khimakireeti,"2020-07-05 07:42:45",0.80079
4364307,DA-IICTians,"2020-07-05 08:22:07",0.83144
4212043,"Rohit Ranjan","2020-07-05 08:30:59",0.78608
5216374,"Mohit Kundu","2020-07-05 09:13:05",0.83634
5216404,"Mohit Duklan","2020-07-05 09:29:02",0.50444
5180431,"Raj Nath Patel","2020-07-05 10:38:04",0.83849
5216404,"Mohit Duklan","2020-07-05 10:58:55",0.64633
5200986,"Marek Pytka","2020-07-05 10:59:56",0.53754
5216309,"Rohini Jagath","2020-07-05 11:40:09",0.78884
5216309,"Rohini Jagath","2020-07-05 11:45:43",0.79160
5208314,"Krishna Srikar Durbha","2020-07-05 11:57:57",0.79374
5216404,"Mohit Duklan","2020-07-05 12:11:32",0.79865
5183540,"Vishal Vanpariya","2020-07-05 12:26:21",0.78731
5217008,"Pooja Agarwal","2020-07-05 12:48:48",0.75053
5195374,"Kirill #3","2020-07-05 12:59:25",0.81458
5147326,Nobody,"2020-07-05 13:21:27",0.81734
5183540,"Vishal Vanpariya","2020-07-05 13:33:21",0.78823
5217008,"Pooja Agarwal","2020-07-05 14:25:01",0.78700
5147326,Nobody,"2020-07-05 14:25:08",0.82837
5195374,"Kirill #3","2020-07-05 14:32:19",0.81795
5140559,"Samer Alwan","2020-07-05 14:46:38",0.00000
5147326,Nobody,"2020-07-05 15:20:29",0.83542
5215950,AMAn@singh34,"2020-07-05 15:51:22",1.00000
5034186,cmanning,"2020-07-05 15:57:34",0.83726
5196718,"Жапырақ Batyr","2020-07-05 16:03:52",0.64633
5034186,cmanning,"2020-07-05 16:27:24",0.83818
5211580,"ivan and maria","2020-07-05 16:59:02",0.79007
4829228,Wisdom,"2020-07-05 17:10:48",0.80018
5217864,"Gowtam Singulur","2020-07-05 17:16:09",0.78608
5217864,"Gowtam Singulur","2020-07-05 17:22:13",0.78823
5034186,cmanning,"2020-07-05 17:22:19",0.84033
5217864,"Gowtam Singulur","2020-07-05 17:25:50",0.79344
5140559,"Samer Alwan","2020-07-05 17:27:50",0.80784
5217864,"Gowtam Singulur","2020-07-05 17:37:36",0.79681
4739335,"El Cuarteto del Code","2020-07-05 17:57:51",0.67453
4796484,COVIgData-19,"2020-07-05 18:45:41",0.75789
5203551,IjlalBaig,"2020-07-05 19:01:25",0.74747
5203551,IjlalBaig,"2020-07-05 19:25:31",0.77658
5219405,"Carlos Gamonal","2020-07-06 02:51:08",0.79252
4994005,yooney,"2020-07-06 03:05:52",0.77965
4994005,yooney,"2020-07-06 03:38:36",0.79160
5206188,DQMM,"2020-07-06 04:19:55",0.83634
4994005,yooney,"2020-07-06 04:31:26",0.79374
5219662,"Clive Moses Fernandes","2020-07-06 05:12:07",0.77842
5219794,yooney2,"2020-07-06 05:15:33",0.78057
5219794,yooney2,"2020-07-06 05:16:06",0.79834
5219662,"Clive Moses Fernandes","2020-07-06 05:23:10",0.78700
4212043,"Rohit Ranjan","2020-07-06 05:30:12",0.78792
5219876,"Richa Pandit","2020-07-06 05:53:00",0.57033
5219988,"Gurashish Suri","2020-07-06 06:20:41",0.73276
5219988,"Gurashish Suri","2020-07-06 06:21:14",0.79987
5218945,[Deleted],"2020-07-06 07:03:32",0.57033
5212008,"Anany Sharma","2020-07-06 07:12:07",0.78853
5214133,twlodar,"2020-07-06 08:01:57",0.84431
4351415,"Sindhu Karnati","2020-07-06 10:54:55",0.82592
4242003,erelin6613,"2020-07-06 11:17:08",0.82991
4242003,erelin6613,"2020-07-06 11:25:14",1.00000
5219648,"Marc Bastiaansen","2020-07-06 11:43:30",0.74839
4557730,ChristianGentges,"2020-07-06 11:43:36",0.78271
5221243,"manpreet singh","2020-07-06 11:49:40",0.78486
5202120,"Liong Khai Jiet","2020-07-06 12:13:06",0.76708
5213874,"Yeoun Yi","2020-07-06 12:32:14",0.72816
4735328,Pyrañas,"2020-07-06 12:47:22",0.00000
5221768,LandDreamer,"2020-07-06 13:11:35",0.57033
4735328,Pyrañas,"2020-07-06 13:17:37",0.77689
4735328,Pyrañas,"2020-07-06 13:53:41",0.78424
5182509,"Maximin Joshua","2020-07-06 14:14:27",0.59056
5182509,"Maximin Joshua","2020-07-06 14:42:49",0.79098
5220279,"Anirban saha","2020-07-06 15:31:15",0.66135
5112136,"Akhil Raj Sebastian","2020-07-06 15:40:01",0.00000
5112136,"Akhil Raj Sebastian","2020-07-06 15:54:02",0.75206
4257409,"Fasih Ahmad","2020-07-06 16:06:13",0.71253
5183540,"Vishal Vanpariya","2020-07-06 16:50:23",0.79466
5221222,"Suraj Sidar","2020-07-06 17:15:48",0.74961
5222744,"Dhruv MK","2020-07-06 18:22:34",0.77903
5222744,"Dhruv MK","2020-07-06 18:24:58",0.78669
5222744,"Dhruv MK","2020-07-06 18:33:23",0.78976
5221222,"Suraj Sidar","2020-07-06 18:54:16",0.76248
4292861,Jainish,"2020-07-06 18:57:56",0.79466
4194551,"Victor Bosneag","2020-07-06 19:09:30",0.00000
4194551,"Victor Bosneag","2020-07-06 19:20:22",0.77627
5221222,"Suraj Sidar","2020-07-06 19:22:59",0.76984
5187413,"Cory Sweet","2020-07-06 19:48:13",0.57033
4277845,"Harsh Sharma","2020-07-06 20:06:58",0.78118
5223331,noele123,"2020-07-06 20:24:39",0.81612
5214647,"Apoor Yadav","2020-07-06 20:32:30",0.57523
4339999,"Manuel Romero","2020-07-06 20:32:55",0.84033
4752814,"El tio del marido de Pampita","2020-07-06 21:32:46",0.77015
5140559,"Samer Alwan","2020-07-06 21:37:24",0.80968
4277845,"Harsh Sharma","2020-07-06 21:41:20",0.78731
4277845,"Harsh Sharma","2020-07-06 21:53:28",0.81213
5224137,"Grupo 13","2020-07-06 21:55:34",0.78148
4753010,"Grupo python fiuba","2020-07-06 22:14:59",0.79252
5222910,"David Ermolajew2","2020-07-06 22:38:42",0.57033
4739335,"El Cuarteto del Code","2020-07-06 23:35:11",0.72663
5175942,"SRI LAKSHMI","2020-07-07 01:39:01",0.83481
5223930,"Subhadra Gopalakrishnan","2020-07-07 02:33:14",0.78087
5224137,"Grupo 13","2020-07-07 02:44:08",0.78577
4340196,"Sean Justice","2020-07-07 04:34:35",0.78026
5224112,Datatouille,"2020-07-07 04:39:29",0.61170
5215778,"Swathi Menta","2020-07-07 05:16:02",0.79619
5222056,bclee232,"2020-07-07 05:44:51",0.78823
5183689,"Abhijeet Kumar","2020-07-07 06:15:18",0.75727
4752814,"El tio del marido de Pampita","2020-07-07 06:29:43",0.79987
5222056,bclee232,"2020-07-07 06:40:08",0.80692
4277845,"Harsh Sharma","2020-07-07 07:07:28",0.81550
5158947,Nabajyoti,"2020-07-07 07:14:25",0.76861
5158947,Nabajyoti,"2020-07-07 07:36:16",0.80661
5224718,"sushil kumar","2020-07-07 07:37:00",0.79436
5213874,"Yeoun Yi","2020-07-07 07:55:46",0.78792
5015842,AbbyDabby,"2020-07-07 08:31:22",0.75390
5015842,AbbyDabby,"2020-07-07 08:44:01",0.75421
4994003,EunjuJeong,"2020-07-07 09:25:35",0.82531
5225061,"Timur Kurmangozhin","2020-07-07 09:30:53",0.57033
4351415,"Sindhu Karnati","2020-07-07 10:14:51",0.84002
4787020,"Tran Duc Manh","2020-07-07 10:14:53",0.81918
5220533,rohit96,"2020-07-07 10:51:45",0.77566
5225061,"Timur Kurmangozhin","2020-07-07 11:10:14",0.78455
5220533,rohit96,"2020-07-07 12:00:43",0.79098
5220533,rohit96,"2020-07-07 12:11:24",0.79681
